지역구분,상권코드명
용산구,양녕로
용산구,이촌로14길
용산구,이촌로18길
용산구,이촌로22길
용산구,이촌로2가길
용산구,이촌로2길
용산구,이촌로34길
용산구,이촌로46길
용산구,이촌로54길
용산구,이촌로58길
용산구,이촌로62길
용산구,이촌로64길
용산구,이촌로65가길
용산구,이촌로65길
용산구,이촌로69길
용산구,이촌로71길
용산구,이촌로72길
용산구,이촌로75길
용산구,이촌로77길
용산구,이촌로81길
용산구,이촌로84길
용산구,이촌로87길
용산구,이촌로88길
용산구,이촌로89길
용산구,보광로
용산구,우사단로
용산구,장문로
용산구,회나무로
용산구,녹사평대로26가길
용산구,녹사평대로26길
용산구,녹사평대로26나길
용산구,녹사평대로32길
용산구,녹사평대로40가길
용산구,녹사평대로40길
용산구,녹사평대로40나길
용산구,녹사평대로40다길
용산구,녹사평대로42길
용산구,녹사평대로46가길
용산구,녹사평대로46길
용산구,녹사평대로52길
용산구,녹사평대로54길
용산구,보광로46길
용산구,보광로48길
용산구,보광로50길
용산구,보광로51길
용산구,보광로54길
용산구,보광로55길
용산구,보광로59길
용산구,보광로60길
용산구,소월로38가길
용산구,소월로38길
용산구,소월로40길
용산구,소월로44가길
용산구,소월로44길
용산구,우사단로10가길
용산구,우사단로10길
용산구,우사단로10나길
용산구,우사단로12길
용산구,우사단로14길
용산구,우사단로4길
용산구,우사단로6길
용산구,이태원로14길
용산구,이태원로15길
용산구,이태원로16길
용산구,이태원로17길
용산구,이태원로19길
용산구,이태원로20가길
용산구,이태원로20길
용산구,이태원로23길
용산구,이태원로26길
용산구,이태원로27가길
용산구,이태원로27길
용산구,이태원로27나길
용산구,이태원로27다길
용산구,이태원로27라길
용산구,이태원로55길
용산구,회나무로10길
용산구,회나무로12가길
용산구,회나무로12길
용산구,회나무로12나길
용산구,회나무로13가길
용산구,회나무로13길
용산구,회나무로13나길
용산구,회나무로21길
용산구,회나무로25길
용산구,회나무로26가길
용산구,회나무로26길
용산구,회나무로28가길
용산구,회나무로28길
용산구,회나무로32길
용산구,회나무로35길
용산구,회나무로39가길
용산구,회나무로39길
용산구,회나무로41가길
용산구,회나무로41길
용산구,회나무로42길
용산구,회나무로44가길
용산구,회나무로44길
용산구,회나무로44나길
용산구,회나무로44다길
용산구,회나무로6길
용산구,한남대로
용산구,독서당로
용산구,다산로
용산구,대사관로
용산구,대사관로11길
용산구,대사관로12길
용산구,대사관로15길
용산구,대사관로16길
용산구,대사관로19길
용산구,대사관로20길
용산구,대사관로24가길
용산구,대사관로24길
용산구,대사관로30가길
용산구,대사관로30길
용산구,대사관로30나길
용산구,대사관로31길
용산구,대사관로34가길
용산구,대사관로34길
용산구,대사관로34나길
용산구,대사관로34다길
용산구,대사관로5길
용산구,대사관로6가길
용산구,대사관로6길
용산구,대사관로7길
용산구,대사관로8길
용산구,독서당로11길
용산구,독서당로14길
용산구,독서당로20길
용산구,독서당로29길
용산구,독서당로34길
용산구,독서당로35길
용산구,독서당로37길
용산구,독서당로3길
용산구,독서당로5길
용산구,독서당로6길
용산구,독서당로8길
용산구,우사단로10다길
용산구,우사단로10라길
용산구,유엔빌리지1길
용산구,유엔빌리지2길
용산구,유엔빌리지3길
용산구,유엔빌리지길
용산구,이태원로36길
용산구,이태원로42길
용산구,이태원로45길
용산구,이태원로49길
용산구,이태원로54가길
용산구,이태원로54길
용산구,이태원로55가길
용산구,이태원로55나길
용산구,이태원로55다길
용산구,이태원로55라길
용산구,장문로45가길
용산구,장문로49가길
용산구,장문로49길
용산구,장문로49나길
용산구,장문로51길
용산구,한남대로10길
용산구,한남대로11길
용산구,한남대로18길
용산구,한남대로20길
용산구,한남대로21길
용산구,한남대로27가길
용산구,한남대로27길
용산구,한남대로28가길
용산구,한남대로28길
용산구,한남대로28나길
용산구,한남대로36길
용산구,한남대로40길
용산구,한남대로42가길
용산구,한남대로42길
용산구,한남대로42나길
용산구,한남대로46길
용산구,한남대로8길
용산구,녹사평대로14길
용산구,서빙고로67길
용산구,서빙고로71길
용산구,서빙고로73길
용산구,서빙고로75가길
용산구,서빙고로75길
용산구,서빙고로79가길
용산구,서빙고로79길
용산구,서빙고로91나길
용산구,서빙고로91다길
용산구,서빙고로91라길
용산구,장문로6길
용산구,장문로9가길
용산구,장문로9길
용산구,녹사평대로11가길
용산구,녹사평대로11길
용산구,서빙고로51가길
용산구,서빙고로51길
용산구,서빙고로57길
용산구,서빙고로59길
용산구,서빙고로62길
용산구,서빙고로65길
용산구,서빙고로91가길
용산구,서빙고로91길
용산구,보광로12가길
용산구,보광로12길
용산구,보광로14길
용산구,보광로19길
용산구,보광로21길
용산구,보광로23길
용산구,보광로24길
용산구,보광로25길
용산구,보광로30가길
용산구,보광로30길
용산구,보광로31길
용산구,보광로32가길
용산구,보광로32길
용산구,보광로5길
용산구,보광로7길
용산구,서빙고로95길
용산구,서빙고로97길
용산구,우사단로10마길
용산구,우사단로10바길
용산구,우사단로2가길
용산구,우사단로2길
용산구,우사단로2나길
용산구,우사단로4가길
용산구,우사단로4나길
용산구,우사단로4다길
용산구,우사단로4라길
용산구,장문로15가길
용산구,장문로15길
용산구,장문로15나길
용산구,장문로17길
용산구,장문로19길
용산구,장문로27길
용산구,장문로39길
용산구,장문로41가길
용산구,장문로41길
용산구,장문로45길
용산구,장문로45나길
용산구,장문로45다길
용산구,장문로45라길
용산구,장문로45마길
용산구,장문로45바길
성동구,마장로
성동구,왕십리로
성동구,난계로
성동구,청계천로
성동구,마장로19길
성동구,무학로
성동구,난계로4길
성동구,무학로14길
성동구,무학봉11가길
성동구,무학봉11길
성동구,무학봉12길
성동구,무학봉13길
성동구,무학봉15가길
성동구,무학봉15길
성동구,무학봉15나길
성동구,무학봉15다길
성동구,무학봉15라길
성동구,무학봉16길
성동구,무학봉18길
성동구,무학봉20길
성동구,무학봉21길
성동구,무학봉22길
성동구,무학봉23길
성동구,무학봉25길
성동구,무학봉26길
성동구,무학봉28길
성동구,무학봉길
성동구,왕십리로21라길
성동구,왕십리로31가길
성동구,왕십리로31길
성동구,왕십리로31나길
성동구,왕십리로33가길
성동구,왕십리로33길
성동구,왕십리로33나길
성동구,행당로17길
성동구,행당로9길
성동구,난계로24길
성동구,고산자로
성동구,마장로21길
성동구,마장로23길
성동구,마장로25길
성동구,마장로26길
성동구,무학로10길
성동구,무학로12길
성동구,무학로6길
성동구,무학로8길
성동구,왕십리로20길
성동구,왕십리로24길
성동구,왕십리로26길
성동구,왕십리로28길
성동구,왕십리로30길
성동구,무학로2가길
성동구,무학로2길
성동구,무학로2나길
성동구,무학로2다길
성동구,무학로4길
성동구,왕십리로22길
성동구,왕십리로24가길
성동구,왕십리로24나길
성동구,왕십리로28가길
성동구,마조로
성동구,고산자로17길
성동구,고산자로18길
성동구,고산자로20길
성동구,고산자로22길
성동구,고산자로24길
성동구,고산자로26길
성동구,마장로27가길
성동구,마장로27길
성동구,마장로29길
성동구,마장로31가길
성동구,마장로31길
성동구,마장로31나길
성동구,마장로31다길
성동구,마장로33길
성동구,마장로35길
성동구,마장로35나길
성동구,마장로35다길
성동구,마장로35라길
성동구,마장로37길
성동구,마장로39가길
성동구,마장로39길
성동구,마장로39나길
성동구,마장로42길
성동구,마장로44길
성동구,마장로46길
성동구,마조로11길
성동구,마조로12길
성동구,마조로14가길
성동구,마조로14길
성동구,마조로15가길
성동구,마조로15길
성동구,마조로15나길
성동구,마조로16길
성동구,마조로18길
성동구,마조로19길
성동구,마조로1길
성동구,무학로14가길
성동구,사근동11길
성동구,살곶이2가길
성동구,살곶이2길
성동구,살곶이2나길
성동구,살곶이길
성동구,청계천로10가길
성동구,청계천로10길
성동구,청계천로10나길
성동구,청계천로10다길
성동구,청계천로12가길
성동구,청계천로12길
성동구,청계천로12나길
성동구,청계천로12다길
성동구,마장로40길
성동구,사근동10가길
성동구,사근동10길
성동구,사근동11가길
성동구,사근동11나길
성동구,사근동11다길
성동구,사근동12길
